id,label
770784,CLEAR
307731,CLEAR
713140,UNCLEAR
402668,UNCLEAR
978382,UNCLEAR
490694,CLEAR
756873,UNCLEAR
166443,UNCLEAR
87769,CLEAR
506744,UNCLEAR
92832,UNCLEAR
710172,UNCLEAR
826695,UNCLEAR
793318,UNCLEAR
49174,UNCLEAR
237953,CLEAR
908156,UNCLEAR
583325,CLEAR
868493,UNCLEAR
223932,UNCLEAR
857452,UNCLEAR
441031,UNCLEAR
137027,UNCLEAR
884338,UNCLEAR
639250,CLEAR
783084,CLEAR
334638,CLEAR
932817,UNCLEAR
903966,UNCLEAR
672583,UNCLEAR
730600,UNCLEAR
530086,CLEAR
538131,CLEAR
785051,UNCLEAR
944378,UNCLEAR
828006,UNCLEAR
237243,UNCLEAR
975411,UNCLEAR
891207,CLEAR
870396,UNCLEAR
215847,UNCLEAR
567677,UNCLEAR
578141,UNCLEAR
20460,CLEAR
865226,UNCLEAR
326118,UNCLEAR
545872,CLEAR
842789,UNCLEAR
439414,UNCLEAR
223766,CLEAR
757011,UNCLEAR
418336,UNCLEAR
824776,UNCLEAR
902911,UNCLEAR
408999,CLEAR
832356,UNCLEAR
16086,UNCLEAR
812662,UNCLEAR
974767,UNCLEAR
133591,UNCLEAR
551622,CLEAR
974199,UNCLEAR
816961,UNCLEAR
709148,UNCLEAR
811243,UNCLEAR
280433,CLEAR
991065,UNCLEAR
978446,UNCLEAR
956042,UNCLEAR
655706,UNCLEAR
979955,UNCLEAR
35917,CLEAR
1014099,UNCLEAR
657023,UNCLEAR
986866,UNCLEAR
441990,CLEAR
89537,CLEAR
355633,UNCLEAR
80673,UNCLEAR
837657,UNCLEAR
938495,UNCLEAR
857264,UNCLEAR
724455,CLEAR
1018675,UNCLEAR
766389,UNCLEAR
11449,UNCLEAR
1039205,UNCLEAR
995236,UNCLEAR
948878,UNCLEAR
521987,UNCLEAR
589237,CLEAR
721501,UNCLEAR
562265,UNCLEAR
708511,UNCLEAR
750664,UNCLEAR
869678,UNCLEAR
486436,UNCLEAR
161760,CLEAR
879311,UNCLEAR
602983,UNCLEAR
1020535,UNCLEAR
977431,UNCLEAR
949362,UNCLEAR
516764,UNCLEAR
671474,CLEAR
566730,UNCLEAR
271373,UNCLEAR
32888,CLEAR
248656,UNCLEAR
1010153,UNCLEAR
606948,UNCLEAR
973665,UNCLEAR
474219,UNCLEAR
397076,UNCLEAR
600982,CLEAR
852706,CLEAR
706928,UNCLEAR
967788,UNCLEAR
927265,UNCLEAR
313840,UNCLEAR
914316,UNCLEAR
714447,UNCLEAR
515937,UNCLEAR
837142,CLEAR
833714,UNCLEAR
652506,CLEAR
311952,CLEAR
20808,UNCLEAR
805691,CLEAR
872910,UNCLEAR
47287,CLEAR
1012983,UNCLEAR
611383,CLEAR
865242,UNCLEAR
485094,UNCLEAR
991787,UNCLEAR
914508,UNCLEAR
673566,UNCLEAR
207685,UNCLEAR
627114,UNCLEAR
880603,UNCLEAR
754226,CLEAR
321262,UNCLEAR
918482,UNCLEAR
919864,UNCLEAR
101726,CLEAR
710206,CLEAR
962603,UNCLEAR
970345,UNCLEAR
50968,UNCLEAR
74539,CLEAR
1012408,UNCLEAR
298138,CLEAR
214580,CLEAR
799195,UNCLEAR
276312,CLEAR
414936,UNCLEAR
845430,CLEAR
468701,UNCLEAR
202490,UNCLEAR
802733,UNCLEAR
509375,UNCLEAR
1026867,UNCLEAR
53694,CLEAR
923355,CLEAR
55961,UNCLEAR
84522,UNCLEAR
256560,UNCLEAR
501474,UNCLEAR
85833,UNCLEAR
84052,UNCLEAR
823531,UNCLEAR
862650,UNCLEAR
825632,UNCLEAR
795675,UNCLEAR
364966,CLEAR
817790,UNCLEAR
1023960,UNCLEAR
1003935,UNCLEAR
237432,UNCLEAR
75479,CLEAR
621248,CLEAR
637648,UNCLEAR
397140,CLEAR
461025,UNCLEAR
849316,UNCLEAR
995405,UNCLEAR
767635,CLEAR
722377,CLEAR
1024334,UNCLEAR
862294,UNCLEAR
323944,CLEAR
441415,UNCLEAR
163175,UNCLEAR
819791,CLEAR
912646,UNCLEAR
288408,UNCLEAR
114098,CLEAR
191042,UNCLEAR
1037740,CLEAR
871652,UNCLEAR
727067,UNCLEAR
1012955,CLEAR
222031,CLEAR
967537,UNCLEAR
950320,UNCLEAR
856330,UNCLEAR
475385,UNCLEAR
606418,UNCLEAR
541739,CLEAR
827102,UNCLEAR
728807,UNCLEAR
160383,UNCLEAR
1024777,CLEAR
825947,UNCLEAR
849644,CLEAR
489136,UNCLEAR
634270,UNCLEAR
967206,UNCLEAR
956212,UNCLEAR
998248,CLEAR
551546,UNCLEAR
86878,CLEAR
682641,UNCLEAR
605719,UNCLEAR
1040875,CLEAR
39217,UNCLEAR
855538,UNCLEAR
166858,CLEAR
175260,CLEAR
819705,UNCLEAR
355818,UNCLEAR
997274,UNCLEAR
1004045,UNCLEAR
566547,CLEAR
812346,UNCLEAR
1017991,CLEAR
580143,UNCLEAR
751525,UNCLEAR
890558,UNCLEAR
514971,UNCLEAR
896643,UNCLEAR
527533,CLEAR
524746,UNCLEAR
64038,UNCLEAR
932350,UNCLEAR
24357,UNCLEAR
781887,UNCLEAR
773659,CLEAR
921015,UNCLEAR
816411,UNCLEAR
642306,UNCLEAR
937718,UNCLEAR
444943,UNCLEAR
789075,UNCLEAR
351807,UNCLEAR
13552,CLEAR
898661,UNCLEAR
35332,UNCLEAR
835859,UNCLEAR
634137,CLEAR
652094,UNCLEAR
935668,UNCLEAR
518472,UNCLEAR
1007741,UNCLEAR
431643,UNCLEAR
885652,UNCLEAR
643891,CLEAR
961278,UNCLEAR
192033,UNCLEAR
532799,UNCLEAR
1027855,UNCLEAR
688495,CLEAR
115290,CLEAR
985195,UNCLEAR
252769,CLEAR
750902,UNCLEAR
1013740,CLEAR
248609,CLEAR
1023861,UNCLEAR
251823,UNCLEAR
51892,UNCLEAR
79663,UNCLEAR
661024,UNCLEAR
473453,CLEAR
672172,CLEAR
781318,UNCLEAR
857771,CLEAR
1027582,UNCLEAR
635307,UNCLEAR
675984,UNCLEAR
317312,CLEAR
580631,UNCLEAR
174169,CLEAR
665843,UNCLEAR
82839,UNCLEAR
293931,UNCLEAR
972565,UNCLEAR
450451,UNCLEAR
781115,UNCLEAR
872210,UNCLEAR
995175,UNCLEAR
649619,CLEAR
469976,UNCLEAR
905604,UNCLEAR
477713,CLEAR
842904,CLEAR
659888,CLEAR
503672,UNCLEAR
853066,UNCLEAR
589014,CLEAR
116547,CLEAR
410631,UNCLEAR
882728,UNCLEAR
1042167,UNCLEAR
878561,UNCLEAR
20680,CLEAR
709761,UNCLEAR
562939,UNCLEAR
906387,UNCLEAR
968210,CLEAR
133468,UNCLEAR
385855,UNCLEAR
647157,UNCLEAR
836003,UNCLEAR
779646,UNCLEAR
1041643,UNCLEAR
963142,UNCLEAR
1018479,UNCLEAR
986321,UNCLEAR
584767,CLEAR
435420,CLEAR
917584,UNCLEAR
362696,CLEAR
124604,UNCLEAR
819602,UNCLEAR
890763,UNCLEAR
834268,UNCLEAR
338236,UNCLEAR
327829,UNCLEAR
513999,UNCLEAR
197036,UNCLEAR
666790,UNCLEAR
701753,UNCLEAR
923078,UNCLEAR
563764,UNCLEAR
847487,UNCLEAR
1031948,UNCLEAR
1006578,UNCLEAR
459071,UNCLEAR
774481,UNCLEAR
119957,UNCLEAR
542397,UNCLEAR
637376,UNCLEAR
976965,UNCLEAR
759293,UNCLEAR
356634,CLEAR
694897,CLEAR
930760,UNCLEAR
858411,UNCLEAR
724189,CLEAR
915476,UNCLEAR
8077,UNCLEAR
602727,CLEAR
287503,CLEAR
484878,UNCLEAR
996101,UNCLEAR
803929,UNCLEAR
178922,CLEAR
265382,UNCLEAR
270235,UNCLEAR
184577,CLEAR
909511,UNCLEAR
1014296,UNCLEAR
898222,UNCLEAR
608698,CLEAR
289169,UNCLEAR
608723,UNCLEAR
622770,CLEAR
612232,UNCLEAR
775517,UNCLEAR
976780,CLEAR
505454,CLEAR
411503,UNCLEAR
269078,UNCLEAR
974532,UNCLEAR
704250,CLEAR
73619,UNCLEAR
198757,CLEAR
75333,CLEAR
639384,UNCLEAR
184378,UNCLEAR
493405,UNCLEAR
49379,CLEAR
499883,UNCLEAR
319570,UNCLEAR
847882,UNCLEAR
767265,UNCLEAR
214720,UNCLEAR
1317,UNCLEAR
950167,CLEAR
863642,UNCLEAR
957660,UNCLEAR
179973,UNCLEAR
177115,UNCLEAR
924145,UNCLEAR
751343,UNCLEAR
195362,UNCLEAR
615580,UNCLEAR
952389,UNCLEAR
829595,UNCLEAR
842146,UNCLEAR
624807,UNCLEAR
339115,CLEAR
716612,CLEAR
805349,UNCLEAR
938042,UNCLEAR
849429,UNCLEAR
856967,CLEAR
1040072,CLEAR
19626,UNCLEAR
239353,UNCLEAR
365171,UNCLEAR
760180,UNCLEAR
179596,UNCLEAR
726498,UNCLEAR
842514,UNCLEAR
868817,UNCLEAR
788736,CLEAR
407338,UNCLEAR
98965,UNCLEAR
815816,UNCLEAR
985582,UNCLEAR
960442,UNCLEAR
181379,UNCLEAR
683939,UNCLEAR
528142,CLEAR
187601,CLEAR
902821,UNCLEAR
1039547,UNCLEAR
824458,CLEAR
278821,UNCLEAR
808002,UNCLEAR
897895,UNCLEAR
454207,UNCLEAR
829728,UNCLEAR
639762,CLEAR
248887,UNCLEAR
664410,UNCLEAR
840185,UNCLEAR
459283,CLEAR
48385,CLEAR
175990,UNCLEAR
561158,CLEAR
297559,CLEAR
927443,UNCLEAR
753359,UNCLEAR
712542,UNCLEAR
192008,UNCLEAR
663358,UNCLEAR
207885,UNCLEAR
700868,UNCLEAR
14989,CLEAR
1028338,UNCLEAR
220846,UNCLEAR
459091,UNCLEAR
687478,UNCLEAR
759211,UNCLEAR
134703,CLEAR
647528,CLEAR
810482,UNCLEAR
431544,UNCLEAR
290092,CLEAR
897331,UNCLEAR
827594,UNCLEAR
939689,CLEAR
738283,UNCLEAR
346356,UNCLEAR
647505,UNCLEAR
762728,UNCLEAR
314494,UNCLEAR
315385,CLEAR
910910,UNCLEAR
252577,UNCLEAR
27016,CLEAR
951198,UNCLEAR
597557,CLEAR
909004,UNCLEAR
817223,UNCLEAR
239162,UNCLEAR
342607,UNCLEAR
886435,UNCLEAR
186163,UNCLEAR
449327,CLEAR
258219,UNCLEAR
843884,UNCLEAR
772272,UNCLEAR
49832,UNCLEAR
625717,UNCLEAR
615498,UNCLEAR
966156,UNCLEAR
1007514,UNCLEAR
413387,UNCLEAR
812198,UNCLEAR
250996,UNCLEAR
529767,UNCLEAR
885853,UNCLEAR
79180,UNCLEAR
328489,UNCLEAR
932136,UNCLEAR
985471,UNCLEAR
48206,CLEAR
653022,UNCLEAR
573202,UNCLEAR
1022836,UNCLEAR
936779,UNCLEAR
182591,UNCLEAR
724030,UNCLEAR
470040,CLEAR
136504,CLEAR
176677,UNCLEAR
404815,CLEAR
60672,UNCLEAR
334223,UNCLEAR
93566,CLEAR
32386,CLEAR
797939,UNCLEAR
272407,UNCLEAR
904903,UNCLEAR
710961,UNCLEAR
873019,UNCLEAR
220362,CLEAR
59736,UNCLEAR
935498,UNCLEAR
804038,UNCLEAR
794315,UNCLEAR
884562,UNCLEAR
796283,UNCLEAR
1010556,UNCLEAR
216518,CLEAR
311191,UNCLEAR
23491,UNCLEAR
602306,UNCLEAR
645938,UNCLEAR
294012,UNCLEAR
104697,CLEAR
230535,UNCLEAR
932694,CLEAR
664750,UNCLEAR
1034321,UNCLEAR
432897,UNCLEAR
1004811,UNCLEAR
766064,UNCLEAR
412693,UNCLEAR
753343,UNCLEAR
253751,UNCLEAR
1002409,UNCLEAR
746892,UNCLEAR
1041731,UNCLEAR
728378,UNCLEAR
335866,UNCLEAR
890795,UNCLEAR
16612,CLEAR
826521,UNCLEAR
503261,UNCLEAR
722710,UNCLEAR
545741,UNCLEAR
875411,UNCLEAR
201841,UNCLEAR
70971,CLEAR
60870,UNCLEAR
1026378,CLEAR
684269,UNCLEAR
41645,CLEAR
1037143,UNCLEAR
756391,UNCLEAR
304039,CLEAR
957402,UNCLEAR
850702,UNCLEAR
654286,UNCLEAR
251781,UNCLEAR
496228,CLEAR
17742,CLEAR
1017386,UNCLEAR
309712,UNCLEAR
753953,CLEAR
975314,UNCLEAR
339932,CLEAR
503991,UNCLEAR
92705,UNCLEAR
210672,CLEAR
251209,UNCLEAR
333778,UNCLEAR
105554,UNCLEAR
56126,CLEAR
707480,UNCLEAR
810102,UNCLEAR
330496,CLEAR
173785,CLEAR
795168,UNCLEAR
957347,UNCLEAR
364717,UNCLEAR
589721,UNCLEAR
751225,CLEAR
890241,UNCLEAR
210839,UNCLEAR
925421,UNCLEAR
359540,UNCLEAR
64746,UNCLEAR
392772,UNCLEAR
576609,UNCLEAR
999815,UNCLEAR
654621,CLEAR
847000,CLEAR
340185,UNCLEAR
203943,CLEAR
417787,CLEAR
941696,UNCLEAR
802392,UNCLEAR
502734,UNCLEAR
64548,UNCLEAR
488703,CLEAR
896385,UNCLEAR
461384,UNCLEAR
54439,UNCLEAR
666876,UNCLEAR
706009,UNCLEAR
1005330,UNCLEAR
250960,UNCLEAR
512271,UNCLEAR
412561,UNCLEAR
964483,UNCLEAR
663983,UNCLEAR
410396,UNCLEAR
615504,UNCLEAR
611023,UNCLEAR
726900,UNCLEAR
640568,UNCLEAR
849124,UNCLEAR
107963,UNCLEAR
182567,UNCLEAR
9085,UNCLEAR
62912,CLEAR
900591,UNCLEAR
